t,acc[0],acc[1],acc[2],speed[0],speed[1],speed[2],omegadot[0],omegadot[1],omegadot[2],omega[0],omega[1],omega[2],q[0],q[1],q[2],q[3],torque[0],torque[1],torque[2],alpha[0],alpha[1],alpha[2],alpha[3],alpha[4],joystick[0],joystick[1],joystick[2],joystick[3],delta[0],delta[1],delta[2],delta[3],rot_speed,takeoff
2.19546127319336,1.6317641916428691,-0.5884038552480466,0.10635065421786832,1.3001507677480004,0.09274840326682243,-0.04561684564407348,-0.0001483242710409,0.0002239195773491,-0.0013635501364912,0.006999221407315307,0.09078634640269384,-0.15140267356251932,0.999960090945603,-0.003170471407164937,-0.0038200769968239623,0.007427761362353204,-0.0002047262107601,0.0001880924449733,-0.002958903796186,0.0001283081122734,0.0001283350594204,0.0004443828717393,-0.0003609366149493,0.0001283215839587,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.254133701324463,-0.5949797438047773,-0.49522398936877693,-1.4879292355146174,1.3479500311247303,-0.0035778178625026653,-0.00032519859603515305,-0.0001718046045993,0.000258492812429,-0.0014570662426646,0.02676404672133204,-0.019884682194081335,-0.00847847412977909,0.9994217009693281,-0.02504373620303474,0.014709956301110605,-0.017683101939058286,-0.0002371409592699,0.0002171339624404,-0.0031618337465822,0.0001264421568455,0.0001264709377446,0.0004844406046386,-0.0003881923717643,0.0001264565437241,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.309156656265259,1.3055006009043182,-0.9642811164719497,0.8380830684725513,1.382331196315648,-0.33274478574676003,0.15211937268360018,-0.0002083544088641,0.0003120256388723,-0.0015857072170081,-0.022191715164313827,0.11063534198312432,-0.09231399381863947,0.9988284921623034,0.0398684362248838,-0.025758210576185547,-0.00941624265162055,-0.0002876004983345,0.0002621015366527,-0.0034409846609076,0.0001244113128371,0.000124442818824,0.0005436622545896,-0.000427718204851,0.000124427064151,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.3686037063598637,1.1306679129562602,1.530770990379693,-0.6380828385046301,1.3921271388119663,0.14189060208308577,-0.34797301198629654,-0.0002481121472716,0.0003698072777253,-0.0017087309399606,0.13723669568085986,0.1293791115484799,0.1456076831770733,0.9993926826968449,-0.004503111826892256,-0.032062652360632216,-0.012883092776125192,-0.0003424926396199,0.0003106381132892,-0.0037079461397146,0.0001231048761696,0.0001231394023156,0.0006049413380458,-0.0004672789969545,0.0001231221345916,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.403480291366577,1.233349003362706,1.9522975562715923,0.4291608498558994,1.4433040251196023,-0.04889945944645841,-0.13631128899242148,-0.0002976927862247,0.0004412753099174,-0.0018437240736582,-0.04905724444237708,0.10052342179247967,0.026071182800436035,0.9999495565943829,0.004023410731226565,0.003754349143728186,0.00840245769356012,-0.000410951989493,0.0003706712603306,-0.0040008812398384,0.0001225605970051,0.0001225991487201,0.0006777584230442,-0.0005127312862961,0.000122579868491,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.4324042797088623,1.4392654858386016,-0.2657754208990462,-0.26287752958042776,1.6123323013373347,0.03973978956953591,-0.1251968201721364,-0.000329965334757,0.0004873555907522,-0.0019238982800554,-0.10537827893174939,-0.08171391536867793,-0.06758396183310957,0.9999412383123578,-0.005156615236708011,-0.006873763597599725,-0.0066091312328732275,-0.0004555170551714,0.0004093786962318,-0.0041748592677203,0.0001227143095975,0.0001227557479036,0.0007236652235804,-0.0005401589746419,0.0001227350232628,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.4821996688842773,1.0756325185628766,1.065569131567626,0.7959489623598693,1.5579410860881502,0.014628546008831804,-0.020957005070865523,-0.0003586868590179,0.0005281136336744,-0.0019908092013063,0.06425642002928103,-0.03671665711613423,-0.08796291715952465,0.9996417796214305,-0.007236522524641193,-0.019414521578344668,0.0169417097405721,-0.0004951809323287,0.0004436154522865,-0.0043200559668348,0.0001231816556937,0.0001232258668132,0.0007636411136451,-0.00056343377087,0.0001232037551264,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.533698081970215,0.5011773911694308,-2.224625801555362,0.800511361802195,1.4676321883610381,-0.10249582063402758,0.0792061578992252,-0.0004130091869118,0.000604751192043,-0.0021063899225357,-0.07221578350711207,-0.22007417253177827,-0.02111767871709602,0.9997357289161094,0.021224351284716454,-0.0011755894684967183,-0.008753126899519624,-0.0005702027810064,0.0005079910013162,-0.0045708661319025,0.0001250008596773,0.0001250509185916,0.0008370396663715,-0.0006053636899964,0.0001250258832039,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.58387303352356,1.8353628122323056,-0.6828111034570739,-0.2771273126162228,1.782847130013507,-0.03166966409828044,0.0057194031451897765,-0.0004755952129069,0.000692152954784,-0.0022264393336218,0.1128462347322934,-0.11383437963449936,-0.018935789099094578,0.9992456193596514,0.020427463314888768,-0.008536462530373212,0.03190673503404472,-0.0006566455430423,0.0005814084820186,-0.0048313733539593,0.0001284170090028,0.0001284749446664,0.0009189570996612,-0.0006503461991033,0.0001284459680002,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.640736818313598,0.8733940008583858,0.30951117449044646,-0.31220527954904315,1.6314546770727323,0.12105019440729786,0.06267355386268572,-0.0005431459182058,0.0007854168346412,-0.0023436458201813,-0.00233203880170651,0.011214608439595968,-0.08070342089734021,0.9995807355185413,-0.028174748237576937,0.0014395697218885228,0.0065164699781884595,-0.000749955696604,0.0006597501410986,-0.0050857114297934,0.0001335939140064,0.0001336618394993,0.0010048961082523,-0.0006955137407969,0.0001336278644522,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.6825735569000244,-0.7029524138877119,0.6225187254737754,-0.7410915681887987,1.8840131430666145,-0.052630241601060945,0.09328494114680753,-0.0006282825533624,0.0009015161307263,-0.0024761973826063,-0.014721730659555754,-0.08468093860380743,0.04012416770056913,0.9992202983732348,0.026786952869393397,0.02858488632850653,0.0049151549785055385,-0.0008675714221289,0.0007572735498101,-0.0053733483202558,0.0001422676627421,0.000142350495075,0.001110233634783,-0.0007484843139427,0.0001423090634811,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.732590675354004,1.1770590033754593,0.2331274578679976,0.38990903931083687,1.8869724368246177,-0.03645932050657879,-0.058270294571521,-0.0006964215183802,0.0009930877464135,-0.0025737112163528,0.01205936774513514,-0.024320961963538754,-0.09402394788261663,0.9986453770162306,0.0020494969075445617,0.0232208645656371,-0.046518834630302,-0.0009617190480449,0.0008341937069873,-0.0055849533394856,0.0001506471522891,0.0001507437011567,0.0011928763078423,-0.0007877830038757,0.0001506954064593,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.798471450805664,1.7744782766751528,0.5905889773587844,-0.010696954962370133,1.9184236201810274,0.05257043083739071,0.006128660535628678,-0.0007850943023971,0.0011107877026748,-0.0026894849016599,0.056239678826687144,-0.044043618503955544,-0.0779323304371055,0.9996512727934392,0.025118538716367378,0.001212970310142003,-0.008057326990900657,-0.0010842520831144,0.0009330616702468,-0.0058361822366021,0.0001635585808498,0.0001636754203608,0.0012984119608061,-0.0008359796804311,0.0001636169750716,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
2.856019258499145,1.7676913462941055,-1.1641666927979524,-0.4736655805727959,1.9260265649066688,-0.03882925567308013,-0.0763566745898692,-0.0009148469263403,0.0012802134608491,-0.0028398811823204,0.01852108066933488,0.0012717770208028095,-0.024389709990096164,0.9996241014743571,5.851496610162496e-07,-0.018526942627684728,0.020209110522550543,-0.0012635767534311,0.0010753793071132,-0.0061625421656353,0.0001861948565234,0.000186346159239,0.0014495307354178,-0.0009016009020777,0.0001862704719853,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,150.0,0
